"","PSAvC","PSAvPSO"
"A_24_P349965",0,0
"A_24_P350008",0,0
"A_24_P350017",0,0
"A_24_P350027",0,0
"A_24_P350040",0,0
"A_24_P350060",0,0
"A_24_P350124",0,0
"A_24_P350126",0,0
"A_24_P350136",0,0
"A_24_P350160",0,0
"A_24_P350173",0,0
"A_24_P350186",0,0
"A_24_P350196",0,0
"A_24_P350200",0,0
"A_24_P350223",0,0
"A_24_P350228",0,0
"A_24_P350245",0,0
"A_24_P350252",0,0
"A_24_P350261",0,0
"A_24_P350303",0,0
"A_24_P350307",0,0
"A_24_P350372",0,0
"A_24_P350386",0,0
"A_24_P350397",0,0
"A_24_P350437",0,0
"A_24_P350457",0,0
"A_24_P350499",0,0
"A_24_P350514",0,0
"A_24_P350546",0,0
"A_24_P350557",0,0
"A_24_P350576",0,0
"A_24_P350589",0,0
"A_24_P350622",0,0
"A_24_P350644",0,0
"A_24_P350649",0,0
"A_24_P350656",0,0
"A_24_P350683",0,0
"A_24_P350686",0,0
"A_24_P350708",0,0
"A_24_P350732",0,0
"A_24_P350744",0,0
"A_24_P350759",0,0
"A_24_P350771",0,0
"A_24_P350786",0,0
"A_24_P350796",0,0
"A_24_P350832",0,0
"A_24_P350838",0,0
"A_24_P350890",0,0
"A_24_P350941",0,0
"A_24_P350959",0,0
"A_24_P350969",0,0
"A_24_P35109",0,0
"A_24_P351283",0,0
"A_24_P351304",0,0
"A_24_P351420",0,0
"A_24_P351435",0,0
"A_24_P351451",0,0
"A_24_P351466",0,0
"A_24_P351521",0,0
"A_24_P35169",0,0
"A_24_P351852",0,0
"A_24_P351906",0,0
"A_24_P352116",0,0
"A_24_P352200",0,0
"A_24_P35228",0,0
"A_24_P352388",0,0
"A_24_P352445",0,0
"A_24_P352608",0,0
"A_24_P352637",0,0
"A_24_P352864",0,0
"A_24_P352952",0,0
"A_24_P353103",0,0
"A_24_P353208",0,0
"A_24_P353289",0,0
"A_24_P353300",0,0
"A_24_P353412",0,0
"A_24_P353486",0,0
"A_24_P353619",0,0
"A_24_P353638",0,0
"A_24_P353709",0,0
"A_24_P353732",0,0
"A_24_P353740",0,0
"A_24_P353794",0,0
"A_24_P353905",0,0
"A_24_P353912",0,0
"A_24_P353964",0,0
"A_24_P35400",0,0
"A_24_P354257",0,0
"A_24_P354300",0,0
"A_24_P354337",0,0
"A_24_P354356",0,0
"A_24_P354412",0,0
"A_24_P354429",0,0
"A_24_P354451",0,0
"A_24_P354468",0,0
"A_24_P354488",0,0
"A_24_P354496",0,0
"A_24_P354523",0,0
"A_24_P354615",0,0
"A_24_P354651",0,0
"A_24_P354689",0,0
"A_24_P354715",0,0
"A_24_P354724",0,0
"A_24_P354748",0,0
"A_24_P35478",0,0
"A_24_P354800",0,0
"A_24_P354849",0,0
"A_24_P354900",0,0
"A_24_P354954",0,0
"A_24_P354998",0,0
"A_24_P355006",0,0
"A_24_P355057",0,0
"A_24_P355145",0,0
"A_24_P355246",0,0
"A_24_P355267",0,0
"A_24_P35537",0,0
"A_24_P355464",0,0
"A_24_P355493",0,0
"A_24_P355568",0,0
"A_24_P355609",0,0
"A_24_P355626",0,0
"A_24_P355649",0,0
"A_24_P355693",0,0
"A_24_P355720",0,0
"A_24_P355772",0,0
"A_24_P355816",0,0
"A_24_P355876",0,0
"A_24_P355944",0,0
"A_24_P355967",0,0
"A_24_P356",0,0
"A_24_P356015",0,0
"A_24_P356130",0,0
"A_24_P356218",0,0
"A_24_P356254",0,0
"A_24_P356304",0,0
"A_24_P356338",0,0
"A_24_P356373",0,0
"A_24_P356406",0,0
"A_24_P35643",0,0
"A_24_P356453",0,0
"A_24_P356509",0,0
"A_24_P356592",0,0
"A_24_P356601",0,0
"A_24_P356721",0,0
"A_24_P356830",0,0
"A_24_P356916",0,0
"A_24_P356930",0,0
"A_24_P357037",0,0
"A_24_P357056",0,0
"A_24_P357100",0,0
"A_24_P357169",0,0
"A_24_P357183",0,0
"A_24_P357266",0,0
"A_24_P357386",0,0
"A_24_P357405",0,0
"A_24_P357406",0,0
"A_24_P357465",0,0
"A_24_P357468",0,0
"A_24_P357518",1,0
"A_24_P357535",0,0
"A_24_P357536",0,0
"A_24_P357551",0,0
"A_24_P357572",0,0
"A_24_P357576",0,0
"A_24_P357647",0,0
"A_24_P357688",0,0
"A_24_P357709",0,0
"A_24_P357726",0,0
"A_24_P357760",0,0
"A_24_P357778",0,0
"A_24_P357791",0,0
"A_24_P357809",0,0
"A_24_P357836",0,0
"A_24_P357847",0,0
"A_24_P357869",0,0
"A_24_P357914",0,0
"A_24_P357916",0,0
"A_24_P357933",0,0
"A_24_P357936",0,0
"A_24_P357950",0,0
"A_24_P357963",0,0
"A_24_P357986",0,0
"A_24_P357997",0,0
"A_24_P358010",0,0
"A_24_P358054",0,0
"A_24_P358063",0,0
"A_24_P358084",0,0
"A_24_P358116",0,0
"A_24_P358131",0,0
"A_24_P358137",0,0
"A_24_P358138",0,0
"A_24_P358146",0,0
"A_24_P358164",0,0
"A_24_P358205",1,0
"A_24_P358215",0,0
"A_24_P358244",0,0
"A_24_P358245",0,0
"A_24_P358279",0,0
"A_24_P358302",0,0
"A_24_P358305",0,0
"A_24_P358321",0,0
"A_24_P358328",0,0
"A_24_P358337",0,0
"A_24_P358381",0,0
"A_24_P358390",1,0
"A_24_P358400",0,0
"A_24_P358406",0,0
"A_24_P358425",0,0
"A_24_P358462",0,0
"A_24_P358474",0,0
"A_24_P358493",0,0
"A_24_P358534",0,0
"A_24_P358538",0,0
"A_24_P358554",0,0
"A_24_P358578",0,0
"A_24_P358591",0,0
"A_24_P358606",0,0
"A_24_P358619",0,0
"A_24_P358628",0,0
"A_24_P358667",0,0
"A_24_P358760",0,0
"A_24_P358765",0,0
"A_24_P358805",0,0
"A_24_P358857",0,0
"A_24_P358868",0,0
"A_24_P358875",0,0
"A_24_P358902",0,0
"A_24_P35891",0,0
"A_24_P358976",0,0
"A_24_P359007",0,0
"A_24_P359020",0,0
"A_24_P359030",0,0
"A_24_P359043",0,0
"A_24_P35905",0,0
"A_24_P359050",0,0
"A_24_P359067",0,0
"A_24_P359091",0,0
"A_24_P359100",0,0
"A_24_P359105",0,0
"A_24_P359117",0,0
"A_24_P359145",0,0
"A_24_P359165",0,0
"A_24_P359191",0,0
"A_24_P359205",0,0
"A_24_P359231",0,0
"A_24_P359246",0,0
"A_24_P359267",0,0
"A_24_P359279",0,0
"A_24_P359291",0,0
"A_24_P359295",0,0
"A_24_P359322",0,0
"A_24_P35935",0,0
"A_24_P359389",0,0
"A_24_P359401",0,0
"A_24_P359405",0,0
"A_24_P359441",0,0
"A_24_P359491",0,0
"A_24_P359514",0,0
"A_24_P359545",0,0
"A_24_P359671",0,0
"A_24_P359771",0,0
"A_24_P359799",0,0
"A_24_P359838",0,0
"A_24_P359856",0,0
"A_24_P359859",0,0
"A_24_P359942",0,0
"A_24_P360078",0,0
"A_24_P360206",0,0
"A_24_P360255",0,0
"A_24_P360269",0,0
"A_24_P360499",0,0
"A_24_P360529",0,0
"A_24_P360601",0,0
"A_24_P360674",0,0
"A_24_P360722",0,0
"A_24_P360763",0,0
"A_24_P36097",0,0
"A_24_P360993",0,0
"A_24_P361006",0,0
"A_24_P361158",0,0
"A_24_P361167",0,0
"A_24_P361408",0,0
"A_24_P361427",0,0
"A_24_P361457",0,0
"A_24_P361480",0,0
"A_24_P361643",0,0
"A_24_P361816",0,0
"A_24_P361896",0,0
"A_24_P362100",0,0
"A_24_P362193",0,0
"A_24_P36229",0,0
"A_24_P362317",0,0
"A_24_P362394",0,0
"A_24_P362432",0,0
"A_24_P362540",0,0
"A_24_P362572",0,0
"A_24_P362595",0,0
"A_24_P362646",1,0
"A_24_P3627",0,0
"A_24_P362737",0,0
"A_24_P362769",0,0
"A_24_P362805",0,0
"A_24_P36285",0,0
"A_24_P362850",0,0
"A_24_P362881",0,0
"A_24_P362904",0,0
"A_24_P362916",0,0
"A_24_P362931",0,0
"A_24_P362969",0,0
"A_24_P362979",0,0
"A_24_P36299",0,0
"A_24_P363005",0,0
"A_24_P363023",0,0
"A_24_P363087",0,0
"A_24_P363100",0,0
"A_24_P363134",0,0
"A_24_P363259",0,0
"A_24_P363278",0,0
"A_24_P363315",0,0
"A_24_P363408",0,0
"A_24_P363446",0,0
"A_24_P363477",0,0
"A_24_P363548",0,0
"A_24_P363583",0,0
"A_24_P363609",0,0
"A_24_P363615",0,0
"A_24_P363679",0,0
"A_24_P363711",0,0
"A_24_P363745",0,0
"A_24_P363802",0,0
"A_24_P363896",0,0
"A_24_P363953",0,0
"A_24_P364025",0,0
"A_24_P364042",0,0
"A_24_P364057",0,0
"A_24_P364066",0,0
"A_24_P364072",0,0
"A_24_P364087",0,0
"A_24_P364221",0,0
"A_24_P364236",0,0
"A_24_P36425",0,0
"A_24_P364263",0,0
"A_24_P364296",0,0
"A_24_P364335",0,0
"A_24_P364363",0,0
"A_24_P364381",0,0
"A_24_P364412",0,0
"A_24_P364516",0,0
"A_24_P36457",0,0
"A_24_P364591",0,0
"A_24_P364807",0,0
"A_24_P364825",0,0
"A_24_P364838",0,0
"A_24_P364845",0,0
"A_24_P364954",0,0
"A_24_P364970",0,0
"A_24_P365015",0,0
"A_24_P365025",0,0
"A_24_P365048",0,0
"A_24_P365129",0,0
"A_24_P365180",0,0
"A_24_P365322",0,0
"A_24_P365327",0,0
"A_24_P365349",0,0
"A_24_P365365",0,0
"A_24_P365442",0,0
"A_24_P365469",0,0
"A_24_P365496",0,0
"A_24_P365506",0,0
"A_24_P365515",0,0
"A_24_P365523",0,0
"A_24_P365526",0,0
"A_24_P365571",0,0
"A_24_P365679",0,0
"A_24_P365721",0,0
"A_24_P365753",0,0
"A_24_P365767",0,0
"A_24_P365807",0,0
"A_24_P365901",0,0
"A_24_P365906",0,0
"A_24_P365954",0,0
"A_24_P365955",0,0
"A_24_P365972",0,0
"A_24_P365975",0,0
"A_24_P366033",0,0
"A_24_P366082",0,0
"A_24_P366107",0,0
"A_24_P366122",0,0
"A_24_P366165",1,0
"A_24_P366315",0,0
"A_24_P366390",0,0
"A_24_P366415",0,0
"A_24_P366445",0,0
"A_24_P366457",1,0
"A_24_P366465",0,0
"A_24_P366493",0,0
"A_24_P366495",0,0
"A_24_P366509",0,0
"A_24_P366526",0,0
"A_24_P366535",0,0
"A_24_P366546",1,0
"A_24_P366555",0,0
"A_24_P366566",0,0
"A_24_P366607",0,0
"A_24_P366644",0,0
"A_24_P366652",0,0
"A_24_P366656",0,0
"A_24_P366670",0,0
"A_24_P366735",0,0
"A_24_P366749",0,0
"A_24_P366768",0,0
"A_24_P366777",0,0
"A_24_P366787",0,0
"A_24_P366845",0,0
"A_24_P366859",0,0
"A_24_P366967",0,0
"A_24_P366989",0,0
"A_24_P366994",0,0
"A_24_P367063",0,0
"A_24_P367069",0,0
"A_24_P367079",0,0
"A_24_P367100",0,0
"A_24_P367109",0,0
"A_24_P367138",0,0
"A_24_P367139",1,0
"A_24_P367169",0,0
"A_24_P367191",1,0
"A_24_P367199",1,0
"A_24_P367211",0,0
"A_24_P367227",0,0
"A_24_P367242",0,0
"A_24_P367247",0,0
"A_24_P367249",0,0
"A_24_P367259",0,0
"A_24_P367282",0,0
"A_24_P367289",0,0
"A_24_P367326",0,0
"A_24_P367329",0,0
"A_24_P367360",0,0
"A_24_P367369",1,0
"A_24_P367397",0,0
"A_24_P367399",0,0
"A_24_P367410",0,0
"A_24_P367421",0,0
"A_24_P367432",1,0
"A_24_P367439",0,0
"A_24_P36745",0,0
"A_24_P367454",0,0
"A_24_P367473",0,0
"A_24_P367481",0,0
"A_24_P367496",0,0
"A_24_P367507",0,0
"A_24_P367543",0,0
"A_24_P367561",0,0
"A_24_P367571",0,0
"A_24_P367576",0,0
"A_24_P367601",0,0
"A_24_P367602",0,0
"A_24_P367623",0,0
"A_24_P367645",0,0
"A_24_P367666",0,0
"A_24_P367749",0,0
"A_24_P367752",0,0
"A_24_P367762",0,0
"A_24_P367776",0,0
"A_24_P367804",0,0
"A_24_P367812",0,0
"A_24_P367840",0,0
"A_24_P367843",0,0
"A_24_P367864",0,0
"A_24_P367900",0,0
"A_24_P367965",0,0
"A_24_P367994",0,0
"A_24_P368023",0,0
"A_24_P36847",0,0
"A_24_P368544",0,0
"A_24_P368575",0,0
"A_24_P36868",0,0
"A_24_P368735",0,0
"A_24_P368748",0,0
"A_24_P36890",0,0
"A_24_P368943",0,0
"A_24_P36898",0,0
"A_24_P369154",0,0
"A_24_P369172",0,0
"A_24_P369232",0,0
"A_24_P369263",0,0
"A_24_P36944",0,0
"A_24_P369656",0,0
"A_24_P369691",0,0
"A_24_P369694",0,0
"A_24_P369898",0,0
"A_24_P370042",0,0
"A_24_P370096",0,0
"A_24_P370156",0,0
"A_24_P370172",0,0
"A_24_P37020",0,0
"A_24_P370201",0,0
"A_24_P370372",0,0
"A_24_P3704",0,0
"A_24_P370420",0,0
"A_24_P370471",0,0
"A_24_P370472",0,0
"A_24_P370484",0,0
"A_24_P370557",0,0
"A_24_P370626",0,0
"A_24_P370670",0,0
"A_24_P370682",0,0
"A_24_P370702",0,0
"A_24_P370887",0,0
"A_24_P370946",0,0
"A_24_P370952",0,0
"A_24_P370970",0,0
"A_24_P371053",0,0
"A_24_P371184",0,0
"A_24_P371194",0,0
"A_24_P371281",0,0
"A_24_P371303",0,0
"A_24_P371331",0,0
"A_24_P371399",0,0
"A_24_P371425",0,0
"A_24_P371628",0,0
"A_24_P371670",0,0
"A_24_P371722",0,0
"A_24_P371738",0,0
"A_24_P371758",0,0
"A_24_P371782",0,0
"A_24_P371892",0,0
"A_24_P371962",0,0
"A_24_P372012",0,0
"A_24_P372048",0,0
"A_24_P372123",0,0
"A_24_P372134",0,0
"A_24_P372189",0,0
"A_24_P372217",0,0
"A_24_P372223",0,0
"A_24_P37253",0,0
"A_24_P372553",0,0
"A_24_P372562",0,0
"A_24_P372580",0,0
"A_24_P372608",0,0
"A_24_P372613",0,0
"A_24_P372625",0,0
"A_24_P37264",0,0
"A_24_P372643",0,0
"A_24_P372672",0,0
"A_24_P372833",0,0
"A_24_P372862",0,0
"A_24_P372901",0,0
"A_24_P372913",0,0
"A_24_P372932",0,0
"A_24_P372959",0,0
"A_24_P37300",0,0
"A_24_P373096",0,0
"A_24_P373126",0,0
"A_24_P373152",0,0
"A_24_P373174",0,0
"A_24_P37319",0,0
"A_24_P373286",0,0
"A_24_P373297",0,0
"A_24_P373312",0,-1
"A_24_P373333",0,0
"A_24_P373475",0,0
"A_24_P37355",0,0
"A_24_P373562",0,0
"A_24_P373726",0,0
"A_24_P373768",0,0
"A_24_P373844",0,0
"A_24_P373877",0,0
"A_24_P373885",0,0
"A_24_P373976",0,0
"A_24_P37409",0,0
"A_24_P374154",0,0
"A_24_P374163",0,0
"A_24_P374244",0,0
"A_24_P374319",0,0
"A_24_P374375",0,0
"A_24_P374382",0,0
"A_24_P37441",0,0
"A_24_P374427",0,0
"A_24_P374445",0,0
"A_24_P374461",0,0
"A_24_P374496",0,0
"A_24_P374513",0,0
"A_24_P374516",0,0
"A_24_P374532",0,0
"A_24_P374564",0,0
"A_24_P374572",0,0
"A_24_P374586",0,0
"A_24_P374634",0,0
"A_24_P374652",0,0
"A_24_P374675",0,0
"A_24_P374709",0,0
"A_24_P374741",0,0
"A_24_P374759",0,0
"A_24_P374834",0,0
"A_24_P374863",0,0
"A_24_P374918",0,0
"A_24_P374943",0,0
"A_24_P374962",0,0
"A_24_P374973",0,0
"A_24_P374984",0,0
"A_24_P375002",0,0
"A_24_P375076",0,0
"A_24_P375132",0,0
"A_24_P375168",0,0
"A_24_P37519",0,0
"A_24_P375205",0,0
"A_24_P375227",0,0
"A_24_P375237",0,0
"A_24_P375322",0,0
"A_24_P375340",0,0
"A_24_P375358",0,0
"A_24_P375360",0,0
"A_24_P37540",0,0
"A_24_P375405",0,0
"A_24_P375421",0,0
"A_24_P375435",0,0
"A_24_P375453",0,0
"A_24_P375482",0,0
"A_24_P375485",0,0
"A_24_P375510",0,0
"A_24_P375550",0,0
"A_24_P375573",0,0
"A_24_P375586",0,0
"A_24_P375592",-1,0
"A_24_P375599",1,0
"A_24_P375609",0,0
"A_24_P375683",0,0
"A_24_P375691",0,0
"A_24_P375728",0,0
"A_24_P375751",0,0
"A_24_P375761",0,0
"A_24_P375813",0,0
"A_24_P375819",0,0
"A_24_P375849",0,0
"A_24_P375870",0,0
"A_24_P37589",0,0
"A_24_P375911",0,0
"A_24_P375932",1,0
"A_24_P375949",0,0
"A_24_P375962",0,0
"A_24_P376029",0,0
"A_24_P376047",0,0
"A_24_P376070",0,0
"A_24_P3761",0,0
"A_24_P376120",0,0
"A_24_P376129",0,0
"A_24_P376139",0,0
"A_24_P376150",0,0
"A_24_P376159",0,0
"A_24_P376199",0,0
"A_24_P376209",0,0
"A_24_P376224",0,0
"A_24_P376229",0,0
"A_24_P376287",0,0
"A_24_P376294",0,0
"A_24_P376309",0,0
"A_24_P376322",0,0
"A_24_P376339",0,0
"A_24_P376379",0,0
"A_24_P376391",0,0
"A_24_P376422",0,0
"A_24_P376441",0,0
"A_24_P376451",0,0
"A_24_P376483",0,0
"A_24_P376516",0,0
"A_24_P376556",0,0
"A_24_P376588",0,0
"A_24_P376589",0,0
"A_24_P376599",0,0
"A_24_P37665",0,0
"A_24_P376707",0,0
"A_24_P376760",0,0
"A_24_P376787",0,0
"A_24_P376848",0,0
"A_24_P376902",0,0
"A_24_P377065",0,0
"A_24_P37712",0,0
"A_24_P377124",0,0
"A_24_P377144",0,0
"A_24_P377183",0,0
"A_24_P377225",0,0
"A_24_P377269",0,0
"A_24_P377277",0,0
"A_24_P377283",0,0
"A_24_P377328",0,0
"A_24_P377394",0,0
"A_24_P377489",0,0
"A_24_P377499",0,0
"A_24_P377775",0,0
"A_24_P377895",0,0
"A_24_P378019",0,0
"A_24_P378202",0,0
"A_24_P3783",0,0
"A_24_P378302",0,0
"A_24_P378331",0,0
"A_24_P378368",0,0
"A_24_P378402",0,0
"A_24_P378506",0,0
"A_24_P378581",0,0
"A_24_P37873",0,0
"A_24_P378788",0,0
"A_24_P378794",0,0
"A_24_P378806",0,0
"A_24_P37887",0,0
"A_24_P378907",0,0
"A_24_P378928",0,0
"A_24_P378958",0,0
"A_24_P378987",0,0
"A_24_P37903",0,0
"A_24_P379104",0,0
"A_24_P379165",0,0
"A_24_P379223",0,0
"A_24_P379233",0,0
"A_24_P379353",0,0
"A_24_P379379",0,0
"A_24_P37939",0,0
"A_24_P379413",0,0
"A_24_P379450",0,0
"A_24_P37946",0,0
"A_24_P379512",0,0
"A_24_P379521",0,0
"A_24_P379616",0,0
"A_24_P37962",0,0
"A_24_P379629",0,0
"A_24_P379649",0,0
"A_24_P379693",0,0
"A_24_P379727",0,0
"A_24_P379750",0,0
"A_24_P379765",0,0
"A_24_P379820",0,0
"A_24_P379858",0,0
"A_24_P379939",-1,-1
"A_24_P379969",0,0
"A_24_P380022",0,0
"A_24_P380061",0,0
"A_24_P380132",0,0
"A_24_P380183",0,0
"A_24_P380196",0,0
"A_24_P380234",0,0
"A_24_P380284",0,0
"A_24_P380311",0,0
"A_24_P380330",0,0
"A_24_P380348",0,0
"A_24_P380349",0,0
"A_24_P3804",0,0
"A_24_P380536",0,0
"A_24_P380567",0,0
"A_24_P380628",0,0
"A_24_P380629",0,0
"A_24_P380679",0,0
"A_24_P380734",0,0
"A_24_P38081",0,0
"A_24_P380861",0,0
"A_24_P380919",0,0
"A_24_P380991",0,0
"A_24_P381029",0,0
"A_24_P381136",0,0
"A_24_P381164",0,0
"A_24_P381199",0,0
"A_24_P381224",0,0
"A_24_P381278",0,0
"A_24_P381379",0,-1
"A_24_P38143",0,0
"A_24_P381441",0,0
"A_24_P381455",0,0
"A_24_P381494",0,0
"A_24_P381499",0,0
"A_24_P381505",0,0
"A_24_P381555",0,0
"A_24_P381604",0,0
"A_24_P381625",1,0
"A_24_P381803",0,0
"A_24_P381838",0,0
"A_24_P381844",0,0
"A_24_P381901",0,0
"A_24_P381945",0,0
"A_24_P381962",0,0
"A_24_P381975",0,0
"A_24_P382001",0,0
"A_24_P382017",0,0
"A_24_P382026",0,0
"A_24_P382113",0,0
"A_24_P382119",0,0
"A_24_P382130",0,0
"A_24_P382187",0,0
"A_24_P382253",0,0
"A_24_P382266",0,0
"A_24_P382287",0,0
"A_24_P382319",0,0
"A_24_P382401",0,0
"A_24_P382467",0,0
"A_24_P382489",0,0
"A_24_P382533",0,0
"A_24_P382579",0,0
"A_24_P382591",0,0
"A_24_P382630",0,0
"A_24_P382637",0,0
"A_24_P382661",0,0
"A_24_P382724",0,0
"A_24_P38276",0,0
"A_24_P382765",0,0
"A_24_P38290",0,0
"A_24_P383019",0,0
"A_24_P383050",0,0
"A_24_P383076",0,0
"A_24_P383080",0,0
"A_24_P383095",0,0
"A_24_P383130",0,0
"A_24_P38316",0,0
"A_24_P383199",0,0
"A_24_P383267",0,0
"A_24_P383277",0,0
"A_24_P383330",0,0
"A_24_P383356",0,0
"A_24_P383440",0,0
"A_24_P383450",0,0
"A_24_P383459",0,0
"A_24_P38347",0,0
"A_24_P383478",0,0
"A_24_P383480",0,0
"A_24_P383492",0,0
"A_24_P383509",0,0
"A_24_P383523",0,0
"A_24_P383569",0,0
"A_24_P383581",0,0
"A_24_P383598",0,0
"A_24_P383609",0,0
"A_24_P38363",0,0
"A_24_P383640",0,0
"A_24_P383649",0,0
"A_24_P383660",0,0
"A_24_P383680",0,0
"A_24_P383704",0,0
"A_24_P383751",0,0
"A_24_P383762",0,0
"A_24_P383769",0,0
"A_24_P383788",0,0
"A_24_P383802",0,0
"A_24_P383834",0,0
"A_24_P383850",0,0
"A_24_P38387",0,0
"A_24_P383901",0,0
"A_24_P383934",0,0
"A_24_P383940",0,0
"A_24_P383999",1,0
"A_24_P384018",0,0
"A_24_P384029",0,0
"A_24_P384059",0,0
"A_24_P384069",0,0
"A_24_P384099",0,0
"A_24_P384119",0,0
"A_24_P384196",0,0
"A_24_P384200",0,0
"A_24_P384210",0,0
"A_24_P384220",0,0
"A_24_P384239",0,0
"A_24_P384369",0,0
"A_24_P384379",0,0
"A_24_P384397",0,0
"A_24_P384411",1,0
"A_24_P384422",0,0
"A_24_P38446",0,0
"A_24_P384469",0,0
"A_24_P384483",0,0
"A_24_P384539",1,0
"A_24_P384569",0,0
"A_24_P384573",0,0
"A_24_P384578",0,0
"A_24_P384588",0,0
"A_24_P384604",0,0
"A_24_P384636",0,0
"A_24_P384674",0,0
"A_24_P384755",0,0
"A_24_P384779",0,0
"A_24_P384823",0,0
"A_24_P384839",0,0
"A_24_P384851",0,0
"A_24_P384867",0,0
"A_24_P384909",0,0
"A_24_P384954",0,0
"A_24_P384961",0,0
"A_24_P384969",0,0
"A_24_P384979",0,0
"A_24_P384990",0,0
"A_24_P385000",0,0
"A_24_P385012",0,0
"A_24_P385024",0,0
"A_24_P385092",0,0
"A_24_P385119",0,0
"A_24_P385134",0,0
"A_24_P385148",0,0
"A_24_P385185",0,0
"A_24_P385190",0,0
"A_24_P385205",0,0
"A_24_P385280",0,-1
"A_24_P385313",0,0
"A_24_P385326",0,0
"A_24_P385336",0,0
"A_24_P385341",0,0
"A_24_P385376",0,0
"A_24_P385585",0,0
"A_24_P385611",0,0
"A_24_P38572",0,0
"A_24_P385732",0,0
"A_24_P385739",0,0
"A_24_P385942",0,0
"A_24_P386323",0,0
"A_24_P386334",0,0
"A_24_P386375",0,0
"A_24_P386419",0,0
"A_24_P386622",0,0
"A_24_P386639",0,0
"A_24_P386746",0,0
"A_24_P386771",0,0
"A_24_P38702",0,0
"A_24_P387158",0,0
"A_24_P387179",0,0
"A_24_P38722",0,0
"A_24_P387321",0,0
"A_24_P387437",0,0
"A_24_P387514",0,0
"A_24_P38754",0,0
"A_24_P387609",0,0
"A_24_P387839",0,0
"A_24_P387869",0,0
"A_24_P387875",0,0
"A_24_P387926",0,0
"A_24_P388003",0,0
"A_24_P388033",0,0
"A_24_P38810",0,0
"A_24_P38815",0,0
"A_24_P388190",0,0
"A_24_P388252",0,0
"A_24_P388322",0,0
"A_24_P388433",0,0
"A_24_P388502",0,0
"A_24_P388528",0,0
"A_24_P388536",0,0
"A_24_P388570",0,0
"A_24_P388593",0,0
"A_24_P388622",0,0
"A_24_P388632",0,0
"A_24_P38865",0,0
"A_24_P388659",0,0
"A_24_P388662",0,0
"A_24_P388703",0,0
"A_24_P388786",0,0
"A_24_P388810",0,0
"A_24_P388860",0,0
"A_24_P388940",0,0
"A_24_P38895",0,0
"A_24_P389038",0,0
"A_24_P389218",0,0
"A_24_P389251",0,0
"A_24_P389285",0,0
"A_24_P38930",0,0
"A_24_P389348",0,0
"A_24_P389409",0,0
"A_24_P389415",0,0
"A_24_P38944",0,0
"A_24_P389491",0,0
"A_24_P38951",0,0
"A_24_P389517",0,0
"A_24_P389608",0,0
"A_24_P389612",0,0
"A_24_P389714",0,0
"A_24_P389843",0,0
"A_24_P389916",0,0
"A_24_P389959",0,0
"A_24_P389994",0,0
"A_24_P390055",0,0
"A_24_P390060",0,0
"A_24_P390070",0,0
"A_24_P390096",0,0
"A_24_P390150",0,0
"A_24_P390172",0,0
"A_24_P390315",0,0
"A_24_P390395",0,0
"A_24_P390403",0,0
"A_24_P390495",0,0
"A_24_P390583",0,0
"A_24_P390623",0,0
"A_24_P390650",0,0
"A_24_P390668",0,0
"A_24_P390784",0,0
"A_24_P390793",0,0
"A_24_P390833",0,0
"A_24_P390909",0,0
"A_24_P390928",0,0
"A_24_P390974",0,0
"A_24_P39101",0,0
"A_24_P391104",0,0
"A_24_P391229",0,0
"A_24_P391230",0,0
"A_24_P391260",0,0
"A_24_P391368",0,0
"A_24_P391431",0,0
"A_24_P391468",0,0
"A_24_P391526",0,0
"A_24_P391531",0,0
"A_24_P391568",0,0
"A_24_P391574",0,0
"A_24_P391586",0,0
"A_24_P391591",0,0
"A_24_P391604",0,0
"A_24_P391625",0,0
"A_24_P391731",0,0
"A_24_P391748",0,0
"A_24_P391811",0,0
"A_24_P391840",0,0
"A_24_P391853",0,0
"A_24_P391868",0,0
"A_24_P391918",0,0
"A_24_P39195",0,0
"A_24_P391960",0,0
"A_24_P391987",0,0
"A_24_P391991",0,0
"A_24_P392022",0,0
"A_24_P392030",0,0
"A_24_P392060",0,0
"A_24_P392082",0,0
"A_24_P392099",0,0
"A_24_P392109",0,0
"A_24_P39211",0,0
"A_24_P392110",0,0
"A_24_P392146",0,0
"A_24_P392151",0,0
"A_24_P392195",0,0
"A_24_P392201",0,0
"A_24_P392230",0,0
"A_24_P392231",1,0
"A_24_P392265",0,0
"A_24_P392271",0,0
"A_24_P392280",0,0
"A_24_P392312",0,0
"A_24_P392333",0,0
"A_24_P392351",0,0
"A_24_P392407",0,0
"A_24_P392414",0,0
"A_24_P392436",0,0
"A_24_P392475",0,0
"A_24_P392480",0,0
"A_24_P392486",0,0
"A_24_P392496",0,0
"A_24_P392505",0,0
"A_24_P392540",0,0
"A_24_P392622",0,0
"A_24_P392632",0,0
"A_24_P392661",0,0
"A_24_P392690",0,0
"A_24_P392713",0,0
"A_24_P392723",0,0
"A_24_P392731",0,0
"A_24_P392742",0,0
"A_24_P392774",0,0
"A_24_P392790",0,0
"A_24_P392833",0,0
"A_24_P392842",0,0
"A_24_P392863",0,0
"A_24_P392900",0,0
"A_24_P392910",0,0
"A_24_P392925",0,0
"A_24_P392947",0,0
"A_24_P392958",0,0
"A_24_P392970",0,0
"A_24_P392991",0,0
"A_24_P393014",0,0
"A_24_P393051",0,0
"A_24_P393065",0,0
"A_24_P393087",0,0
"A_24_P393141",0,0
"A_24_P393151",0,0
"A_24_P393181",0,0
